Sentence,Actual language,Predicted language
Mira los zapatos de Tomás.,spa,spa
Sentence,Actual language,Predicted language
Tengo que hacer las compras.,spa,spa
Sentence,Actual language,Predicted language
Isn't it a beautiful day?,eng,spa
Sentence,Actual language,Predicted language
Hoy es un buen día para soñar.,spa,spa
Sentence,Actual language,Predicted language
El gobierno de Estados Unidos siempre ha considerado a Inglaterra como su mascota.,spa,spa
Sentence,Actual language,Predicted language
Los aullidos se hicieron más y más fuertes.,spa,spa
Sentence,Actual language,Predicted language
He has said he won't do that.,eng,eng
Sentence,Actual language,Predicted language
Do you really know what's going on?,eng,eng
Sentence,Actual language,Predicted language
I like this song. It has an infectious rhythm and it's good to dance to.,eng,eng
Sentence,Actual language,Predicted language
No es una historia muy graciosa.,spa,spa
Sentence,Actual language,Predicted language
Tom handed me an envelope.,eng,eng
Sentence,Actual language,Predicted language
Pueden coger el tren.,spa,eng
Sentence,Actual language,Predicted language
Tom said that he needed to help Mary do that.,eng,eng
Sentence,Actual language,Predicted language
Para mí fue muy impactante.,spa,eng
Sentence,Actual language,Predicted language
No es tan fiero el león como lo pintan.,spa,spa
Sentence,Actual language,Predicted language
El estómago es uno de los órganos internos.,spa,spa
Sentence,Actual language,Predicted language
"A primera vista esto paracería perfectamente obvio, pero de hecho es muy difícil",spa,eng
Sentence,Actual language,Predicted language
El doctor le ordenó al paciente que se abstuviera de tomar vino.,spa,eng
Sentence,Actual language,Predicted language
Se quejó con él sobre la comida.,spa,spa
Sentence,Actual language,Predicted language
It's going to be difficult for Tom to win.,eng,spa
Sentence,Actual language,Predicted language
The colony declared independence.,eng,eng
Sentence,Actual language,Predicted language
Haven't you asked Tom and Mary why they didn't do that?,eng,eng
Sentence,Actual language,Predicted language
La foto fue un engaño.,spa,spa
Sentence,Actual language,Predicted language
Tom dijo que no quiere siquiera pensar en eso.,spa,spa
Sentence,Actual language,Predicted language
¿Sabes de quién es este carro?,spa,eng
Sentence,Actual language,Predicted language
Tom said that Mary is probably still outside.,eng,spa
Sentence,Actual language,Predicted language
"Here at Tatoeba, we have documented Tom's life from cradle to grave in meticulous detail.",eng,spa
Sentence,Actual language,Predicted language
Sami and Layla had a wonderful life together.,eng,eng
Sentence,Actual language,Predicted language
Ayudé a mi madre a lavar los platos.,spa,spa
Sentence,Actual language,Predicted language
El nivel de vida se hizo mucho peor.,spa,eng
Sentence,Actual language,Predicted language
El gato salió de la canasta.,spa,spa
Sentence,Actual language,Predicted language
Los indios lucharon con arcos y flechas.,spa,spa
Sentence,Actual language,Predicted language
Él fue suspendido porque se comportó mal.,spa,spa
Sentence,Actual language,Predicted language
Tom wasn't wearing gloves.,eng,eng
Sentence,Actual language,Predicted language
Eres adoptada.,spa,spa
Sentence,Actual language,Predicted language
Tom denies using any such tactics.,eng,spa
Sentence,Actual language,Predicted language
Mañana ayudaré a Tom.,spa,spa
Sentence,Actual language,Predicted language
Sami discovered all his money was gone.,eng,spa
Sentence,Actual language,Predicted language
Tom climbed the tree.,eng,eng
Sentence,Actual language,Predicted language
Me voy a Fukui.,spa,spa
Sentence,Actual language,Predicted language
Ella no le entiende a usted.,spa,spa
Sentence,Actual language,Predicted language
Perdí a mi mujer en un accidente de tráfico.,spa,spa
Sentence,Actual language,Predicted language
"Tom ha perdido mucha sangre, pero no ha perdido el conocimiento.",spa,eng
Sentence,Actual language,Predicted language
Sufrimos una avería.,spa,spa
Sentence,Actual language,Predicted language
¿Dónde se habla interlingua?,spa,eng
Sentence,Actual language,Predicted language
Creo que tienes que comer más.,spa,spa
Sentence,Actual language,Predicted language
El chico que está parado por allá es mi hijo.,spa,spa
Sentence,Actual language,Predicted language
¡Quédense quietos! El bebé está durmiendo.,spa,eng
Sentence,Actual language,Predicted language
Hay diferentes técnicas de pintura; particularmente me gustan más los óleos de Velázquez que los de Goya.,spa,spa
Sentence,Actual language,Predicted language
That's outstanding.,eng,spa
Sentence,Actual language,Predicted language
Doing that is a waste of energy.,eng,eng
Sentence,Actual language,Predicted language
Se ha desarrollado un nuevo medio de comunicación - el ferrocarril.,spa,eng
Sentence,Actual language,Predicted language
Me encanta aprender cosas nuevas.,spa,spa
Sentence,Actual language,Predicted language
Ella arrogantemente respondió en mi lugar.,spa,spa
Sentence,Actual language,Predicted language
Ustedes hacían como si no fuera nada.,spa,spa
Sentence,Actual language,Predicted language
"En el Montevideo antiguo, las casas eran construidas de adobe, piedras y cueros.",spa,spa
Sentence,Actual language,Predicted language
Coman todo.,spa,eng
Sentence,Actual language,Predicted language
Trabajaron juntos en este proyecto.,spa,eng
Sentence,Actual language,Predicted language
I couldn't possibly eat another bite.,eng,eng
Sentence,Actual language,Predicted language
"If it rains tomorrow, will you stay at home?",eng,eng
Sentence,Actual language,Predicted language
¿Quieres que te ayude a limpiar tu garaje?,spa,eng
Sentence,Actual language,Predicted language
You should always keep the room clean.,eng,spa
Sentence,Actual language,Predicted language
Where can Tom be?,eng,spa
Sentence,Actual language,Predicted language
The admission costs six euros but on Sundays it's free.,eng,spa
Sentence,Actual language,Predicted language
Dick tocó el piano y Lucy cantó.,spa,spa
Sentence,Actual language,Predicted language
Tengo que ir al dentista.,spa,spa
Sentence,Actual language,Predicted language
Confirmo mi asistencia.,spa,spa
Sentence,Actual language,Predicted language
I informed Tom that I did that.,eng,eng
Sentence,Actual language,Predicted language
Did Mary say she didn't need to do that?,eng,eng
Sentence,Actual language,Predicted language
I don't think that what Tom did was easy.,eng,spa
Sentence,Actual language,Predicted language
Acá usamos el libro de Lehninger para estudiar bioquímica.,spa,spa
Sentence,Actual language,Predicted language
No tenemos nada que ocultar.,spa,eng
Sentence,Actual language,Predicted language
He told me that he had a headache.,eng,eng
Sentence,Actual language,Predicted language
Puede sentarse donde quiera.,spa,spa
Sentence,Actual language,Predicted language
I've probably got an ulcer.,eng,eng
Sentence,Actual language,Predicted language
It is just half past seven.,eng,eng
Sentence,Actual language,Predicted language
Hola. ¿Qué tal?,spa,eng
Sentence,Actual language,Predicted language
Equivoqué las respuestas del examen.,spa,spa
Sentence,Actual language,Predicted language
Los platos que rompiste no eran caros.,spa,spa
Sentence,Actual language,Predicted language
Tom said that he'd like to know why Mary needed to do that.,eng,eng
Sentence,Actual language,Predicted language
"Desde esa distancia, el barco es similar a una isla.",spa,spa
Sentence,Actual language,Predicted language
You've made three errors.,eng,eng
Sentence,Actual language,Predicted language
St. Patrick is the patron saint of Ireland.,eng,eng
Sentence,Actual language,Predicted language
"El tomate es una verdura, no una fruta.",spa,spa
Sentence,Actual language,Predicted language
I got a B in arithmetic.,eng,eng
Sentence,Actual language,Predicted language
El nombre del hombre que vi ayer es Hill.,spa,spa
Sentence,Actual language,Predicted language
Los estudiantes hicieron el trabajo por sí mismos.,spa,spa
Sentence,Actual language,Predicted language
Escríbelo para que todos lo entiendan mejor.,spa,eng
Sentence,Actual language,Predicted language
Gracias por hoy.,spa,eng
Sentence,Actual language,Predicted language
"In 2009, Korea suffered the dishonor of having the highest suicide rate amongst OECD countries.",eng,spa
Sentence,Actual language,Predicted language
Sami showed Layla how to sign some basic ASL phrases.,eng,spa
Sentence,Actual language,Predicted language
Quiero hablar con el doctor.,spa,eng
Sentence,Actual language,Predicted language
Tratadla con respeto.,spa,eng
Sentence,Actual language,Predicted language
I think that Tom is insightful.,eng,eng
Sentence,Actual language,Predicted language
Destruyeron la vieja casa.,spa,spa
Sentence,Actual language,Predicted language
Why don't you come to Australia?,eng,spa
Sentence,Actual language,Predicted language
Sami is having his break.,eng,spa
Sentence,Actual language,Predicted language
They reneged on the agreement.,eng,eng
Sentence,Actual language,Predicted language
"I am a snake, my name is Lucy.",eng,spa
Sentence,Actual language,Predicted language
¿Fuiste tú el que hizo sonar la campana?,spa,spa
Sentence,Actual language,Predicted language
Las casas grandes son costosas para vivir.,spa,eng
Sentence,Actual language,Predicted language
I think everybody here knows Tom.,eng,spa
Sentence,Actual language,Predicted language
"Hoy, tu rostro está pálido y sereno como la luz de la luna.",spa,spa
Sentence,Actual language,Predicted language
There is no logical reason for this.,eng,spa
Sentence,Actual language,Predicted language
It'll be interesting to do that.,eng,eng
Sentence,Actual language,Predicted language
Solo otro presidente había sido sometido a un proceso de destitución.,spa,spa
Sentence,Actual language,Predicted language
She was ill with heart disease.,eng,spa
Sentence,Actual language,Predicted language
Encontré una planaria terrestre en el jardín.,spa,eng
Sentence,Actual language,Predicted language
It seemed that that house was small if it was compared with the cottage which he lived in even recently.,eng,eng
Sentence,Actual language,Predicted language
Why don't you go outside?,eng,eng
Sentence,Actual language,Predicted language
Fallaría sin su ayuda.,spa,spa
Sentence,Actual language,Predicted language
Whom do you respect most in your life?,eng,spa
Sentence,Actual language,Predicted language
Tom has a small peach tree in his backyard.,eng,spa
Sentence,Actual language,Predicted language
It's a complicated language.,eng,spa
